Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
-1.9282 -1.6665 0.1282 -0.5544 0.1608 -1.4584 0.5930 -0.0672 0.9791 0.3002 0.2513 0.0713 -0.7918 0.0155 0.2980 0.2319 -1.0455 -0.6153 -0.4062 -1.2549 -0.1210 -1.1479 -0.3190 -0.7214 1.4195 -1.2964 0.5159 -0.3407 0.8030 0.6796 0.4367 0.8282 0.0037 -0.8844 -0.0900 -0.8702 0.0072 -0.5135 -0.3854 -0.8940 1.0484 -0.8226 0.2654 -0.3005 0.9130 0.7518 -0.6122 -0.7850 0.5892 0.2492 1.0851 0.3992 -1.0731 -0.3058 -0.0246 0.1126 -1.1292 0.0653 1.0928 1.1788 0.8053 -0.9458 0.3102 0.4307
-1.7948 -1.5456 0.2610 -0.4571 0.2396 -1.4375 0.4980 -0.0881 0.8586 -0.0156 0.3110 0.1936 -0.6056 -0.7342 0.2114 0.2160 -0.9086 -0.6485 -0.4435 -1.2871 -0.0494 -1.1211 -0.3690 -0.6805 1.3672 -1.1438 0.4317 -0.5177 0.8387 0.6390 0.4672 0.8039 0.1761 -0.7136 -0.0631 -0.9006 -0.0720 -0.6253 -0.0001 -0.5443 1.1039 -0.6965 0.1961 -0.3657 0.7963 0.5934 -0.2375 -0.6343 0.5924 0.4459 1.0467 0.2404 -0.9002 -0.2828 0.0841 -0.0921 -0.9411 -0.0892 0.9799 1.0508 1.2242 -0.9981 0.2233 0.2246
-1.6716 -1.4031 0.2888 -0.4016 0.2439 -1.3930 0.4047 -0.0742 0.7329 -0.1613 0.3992 0.2286 -0.2323 -1.3317 0.1308 0.2036 -0.7915 -0.6901 -0.4316 -1.1730 -0.0399 -1.0855 -0.4374 -0.6051 1.2184 -0.9486 0.3678 -0.6405 0.7866 0.5307 0.4896 0.6992 0.2760 -0.5737 -0.0738 -0.9202 -0.1370 -0.6994 0.3116 -0.2563 1.0448 -0.5787 0.0939 -0.4192 0.6658 0.4601 0.0958 -0.4544 0.5307 0.6055 0.9894 0.1173 -0.7188 -0.2142 0.2302 -0.2964 -0.6683 -0.2124 0.8569 0.9769 1.4571 -1.0286 0.1854 0.1602
-1.5848 -1.2720 0.2074 -0.3935 0.1756 -1.3502 0.3266 -0.0283 0.6238 -0.1432 0.5260 0.1719 0.3360 -1.6390 0.1010 0.2152 -0.7052 -0.7381 -0.3710 -0.9171 -0.0856 -1.0557 -0.5166 -0.5099 0.9795 -0.7803 0.3412 -0.7008 0.6705 0.3836 0.5592 0.5281 0.2895 -0.4799 -0.1156 -0.9364 -0.1781 -0.7317 0.5055 -0.0805 0.8806 -0.5151 -0.0277 -0.4679 0.5350 0.3584 0.3633 -0.2908 0.4014 0.6526 0.9256 0.0404 -0.5511 -0.1159 0.4023 -0.4803 -0.2922 -0.2895 0.7519 0.9629 1.4619 -1.0315 0.2042 0.2328
-1.5553 -1.1871 0.0310 -0.4079 0.0475 -1.3129 0.2705 0.0423 0.5527 -0.0093 0.6825 0.0336 1.0432 -1.6577 0.1433 0.2548 -0.6513 -0.7844 -0.2701 -0.5552 -0.1700 -1.0326 -0.5983 -0.4065 0.6721 -0.6891 0.3597 -0.6964 0.5075 0.2171 0.6863 0.3090 0.2187 -0.4278 -0.1766 -0.9441 -0.1918 -0.7247 0.5617 -0.0304 0.6330 -0.5143 -0.1574 -0.5119 0.4140 0.2854 0.5494 -0.1778 0.2160 0.5470 0.8633 0.0101 -0.4202 -0.0073 0.5800 -0.6275 0.1838 -0.3146 0.6859 0.9908 1.2578 -1.0027 0.2762 0.4088
-1.5947 -1.1751 -0.2048 -0.4031 -0.1154 -1.2592 0.2305 0.1258 0.5279 0.1768 0.8436 -0.1664 1.7394 -1.4925 0.2399 0.3030 -0.6202 -0.8163 -0.1441 -0.1431 -0.2694 -0.9993 -0.6758 -0.2993 0.3419 -0.6865 0.4127 -0.6312 0.3001 0.0357 0.8325 0.0520 0.0844 -0.3954 -0.2407 -0.9284 -0.1808 -0.6843 0.4918 -0.0824 0.3384 -0.5432 -0.2851 -0.5440 0.3050 0.2310 0.6523 -0.1259 0.0124 0.3148 0.7983 0.0159 -0.3421 0.0885 0.7372 -0.7151 0.7001 -0.3023 0.6584 1.0275 0.9145 -0.9407 0.3863 0.6415
-1.6920 -1.2368 -0.4472 -0.3409 -0.2803 -1.1540 0.1884 0.2062 0.5372 0.3614 0.9795 -0.3997 2.2213 -1.2646 0.3437 0.3240 -0.5914 -0.8202 -0.0109 0.2611 -0.3562 -0.9268 -0.7445 -0.1860 0.0514 -0.7468 0.4687 -0.5154 0.0494 -0.1574 0.9407 -0.2387 -0.0767 -0.3517 -0.2898 -0.8716 -0.1514 -0.6190 0.3432 -0.1958 0.0434 -0.5487 -0.4019 -0.5514 0.2008 0.1822 0.6837 -0.1270 -0.1566 0.0407 0.7135 0.0388 -0.3133 0.1506 0.8455 -0.7170 1.1421 -0.2853 0.6474 1.0395 0.5215 -0.8475 0.5090 0.8863
-1.8128 -1.3426 -0.6414 -0.2049 -0.4152 -0.9693 0.1202 0.2698 0.5523 0.5104 1.0698 -0.6194 2.3205 -1.0438 0.4008 0.2864 -0.5380 -0.7855 0.1129 0.6159 -0.4053 -0.7881 -0.7998 -0.0618 -0.1448 -0.8221 0.4870 -0.3631 -0.2271 -0.3466 0.9695 -0.5510 -0.2219 -0.2687 -0.3067 -0.7596 -0.1117 -0.5370 0.1874 -0.3332 -0.2063 -0.4863 -0.4993 -0.5200 0.0865 0.1282 0.6652 -0.1653 -0.2494 -0.1759 0.5857 0.0615 -0.3099 0.1745 0.8804 -0.6165 1.3848 -0.2954 0.6193 1.0035 0.1534 -0.7274 0.6134 1.1055
-1.9158 -1.4501 -0.7490 -0.0070 -0.4975 -0.7011 0.0066 0.3100 0.5404 0.6017 1.1087 -0.7525 1.9768 -0.8448 0.3697 0.1826 -0.4374 -0.7068 0.2176 0.9106 -0.4009 -0.5732 -0.8366 0.0757 -0.2212 -0.8625 0.4344 -0.1889 -0.4909 -0.5021 0.9041 -0.8559 -0.3158 -0.1326 -0.2788 -0.5863 -0.0681 -0.4443 0.0902 -0.4649 -0.3777 -0.3423 -0.5698 -0.4409 -0.0523 0.0637 0.6234 -0.2204 -0.2536 -0.2689 0.3958 0.0775 -0.3024 0.1801 0.8281 -0.4220 1.3490 -0.3376 0.5443 0.9089 -0.1540 -0.5856 0.6725 1.2660
-1.9738 -1.5284 -0.7595 0.2160 -0.5178 -0.3725 -0.1565 0.3272 0.4798 0.6163 1.0963 -0.7185 1.2614 -0.6782 0.2322 0.0298 -0.2817 -0.5827 0.3012 1.1638 -0.3387 -0.2942 -0.8490 0.2224 -0.1848 -0.8377 0.3011 -0.0097 -0.6919 -0.5912 0.7505 -1.1150 -0.3395 0.0520 -0.2002 -0.3561 -0.0228 -0.3430 0.0815 -0.5613 -0.4551 -0.1377 -0.6065 -0.3175 -0.2199 -0.0121 0.5822 -0.2641 -0.1826 -0.2290 0.1412 0.0898 -0.2715 0.2068 0.6901 -0.1745 1.0402 -0.3853 0.4080 0.7534 -0.4097 -0.4268 0.6709 1.3419
-1.9806 -1.5696 -0.6895 0.4148 -0.4783 -0.0235 -0.3535 0.3204 0.3669 0.5371 1.0282 -0.4748 0.3545 -0.5856 0.0008 -0.1496 -0.0810 -0.4159 0.3658 1.4056 -0.2229 0.0190 -0.8309 0.3691 -0.0665 -0.7489 0.1079 0.1505 -0.7836 -0.5935 0.5333 -1.2961 -0.2926 0.2659 -0.0732 -0.0824 0.0266 -0.2354 0.1480 -0.5883 -0.4395 0.0837 -0.6020 -0.1660 -0.4065 -0.0994 0.5529 -0.2648 -0.0642 -0.0900 -0.1565 0.0985 -0.2142 0.2891 0.4834 0.0628 0.5528 -0.4062 0.2176 0.5393 -0.6496 -0.2552 0.6072 1.3203
-1.9423 -1.5827 -0.5728 0.5434 -0.3895 0.3070 -0.5533 0.2849 0.2133 0.3566 0.8968 -0.0475 -0.5127 -0.6023 -0.2826 -0.3436 0.1396 -0.2145 0.4137 1.6562 -0.0644 0.3310 -0.7776 0.5053 0.0912 -0.6147 -0.1000 0.2648 -0.7389 -0.5128 0.2974 -1.3891 -0.1913 0.4813 0.0911 0.2148 0.0834 -0.1260 0.2486 -0.5163 -0.3450 0.2766 -0.5513 -0.0096 -0.5913 -0.1994 0.5291 -0.2004 0.0697 0.1029 -0.4550 0.0926 -0.1387 0.4291 0.2379 0.2306 0.0361 -0.3936 -0.0027 0.2760 -0.9092 -0.0764 0.4915 1.2055
-1.8692 -1.5813 -0.4478 0.5759 -0.2678 0.5948 -0.7205 0.2175 0.0380 0.0919 0.7040 0.4784 -1.1351 -0.6938 -0.5623 -0.5449 0.3485 0.0068 0.4454 1.9173 0.1187 0.6107 -0.6892 0.6254 0.2455 -0.4415 -0.2707 0.3163 -0.5621 -0.3793 0.0919 -1.4111 -0.0621 0.6676 0.2725 0.5123 0.1467 -0.0214 0.3387 -0.3394 -0.1965 0.4104 -0.4570 0.1310 -0.7510 -0.3120 0.4944 -0.0673 0.1893 0.3113 -0.7062 0.0554 -0.0590 0.5890 -0.0065 0.2944 -0.3684 -0.3669 -0.2251 -0.0126 -1.2020 0.1012 0.3435 1.0217
-1.7783 -1.5809 -0.3483 0.5148 -0.1325 0.8286 -0.8274 0.1238 -0.1400 -0.2059 0.4692 0.9933 -1.3950 -0.7561 -0.7913 -0.7345 0.5172 0.2265 0.4615 2.1770 0.3026 0.8354 -0.5736 0.7279 0.3629 -0.2119 -0.3658 0.3106 -0.2886 -0.2336 -0.0588 -1.3921 0.0638 0.7975 0.4455 0.7851 0.2097 0.0727 0.3868 -0.0887 -0.0265 0.4733 -0.3327 0.2420 -0.8701 -0.4311 0.4402 0.1184 0.2756 0.4988 -0.8751 -0.0209 0.0062 0.7126 -0.2062 0.2463 -0.5821 -0.3438 -0.4290 -0.2830 -1.5117 0.2660 0.1881 0.8101
-1.6955 -1.5977 -0.2946 0.3905 -0.0035 1.0007 -0.8619 0.0171 -0.3062 -0.4666 0.2224 1.3947 -1.2781 -0.6846 -0.9426 -0.8753 0.6270 0.4198 0.4637 2.4160 0.4613 0.9892 -0.4466 0.8114 0.4259 0.0901 -0.3715 0.2721 0.0320 -0.1050 -0.1655 -1.3522 0.1585 0.8538 0.5843 1.0083 0.2614 0.1515 0.3798 0.1764 0.1307 0.4671 -0.2019 0.3139 -0.9462 -0.5456 0.3784 0.3262 0.3219 0.6289 -0.9487 -0.1263 0.0367 0.7577 -0.3266 0.1034 -0.6026 -0.3174 -0.6039 -0.4812 -1.7940 0.4038 0.0492 0.6154
-1.6422 -1.6400 -0.2884 0.2516 0.1039 1.1040 -0.8283 -0.0910 -0.4524 -0.6367 -0.0096 1.6131 -0.8518 -0.4316 -1.0062 -0.9269 0.6705 0.5641 0.4531 2.6116 0.5732 1.0623 -0.3294 0.8701 0.4328 0.4476 -0.2973 0.2287 0.3561 0.0003 -0.2533 -1.2852 0.2031 0.8333 0.6702 1.1605 0.2911 0.2089 0.3183 0.3982 0.2472 0.4036 -0.0915 0.3390 -0.9886 -0.6477 0.3341 0.5227 0.3293 0.6805 -0.9326 -0.2387 0.0204 0.7171 -0.3581 -0.0879 -0.4809 -0.2603 -0.7429 -0.5677 -1.9850 0.5005 -0.0593 0.4621
-1.6195 -1.6990 -0.3133 0.1469 0.1830 1.1369 -0.7408 -0.1963 -0.5732 -0.7083 -0.2111 1.6315 -0.2331 -0.0104 -0.9829 -0.8669 0.6498 0.6449 0.4287 2.7405 0.6268 1.0534 -0.2406 0.8963 0.3950 0.8059 -0.1668 0.1974 0.6525 0.0924 -0.3322 -1.1655 0.1931 0.7454 0.6981 1.2298 0.2931 0.2383 0.2064 0.5503 0.3099 0.3006 -0.0213 0.3135 -1.0097 -0.7386 0.3268 0.6824 0.3038 0.6591 -0.8402 -0.3348 -0.0369 0.6176 -0.3200 -0.2599 -0.2914 -0.1483 -0.8367 -0.5382 -2.0199 0.5475 -0.1367 0.3393
-1.6064 -1.7489 -0.3435 0.1074 0.2381 1.1055 -0.6141 -0.3004 -0.6603 -0.7145 -0.3719 1.4835 0.4364 0.5206 -0.8797 -0.7018 0.5735 0.6589 0.3897 2.7821 0.6234 0.9697 -0.1880 0.8848 0.3334 1.0955 -0.0051 0.1802 0.8969 0.1846 -0.3861 -0.9708 0.1378 0.6072 0.6773 1.2154 0.2701 0.2371 0.0492 0.6421 0.3236 0.1744 0.0041 0.2404 -1.0161 -0.8244 0.3555 0.7914 0.2595 0.5828 -0.6843 -0.3988 -0.1161 0.4997 -0.2481 -0.3536 -0.1116 0.0165 -0.8729 -0.4228 -1.8574 0.5476 -0.1887 0.2156
-1.5725 -1.7611 -0.3548 0.1399 0.2792 1.0193 -0.4579 -0.4043 -0.7007 -0.7009 -0.4819 1.2270 1.0137 1.0690 -0.7095 -0.4642 0.4536 0.6136 0.3384 2.7185 0.5744 0.8236 -0.1654 0.8344 0.2728 1.2538 0.1652 0.1680 1.0688 0.2879 -0.3881 -0.7018 0.0565 0.4383 0.6266 1.1249 0.2318 0.2085 -0.1401 0.7009 0.3060 0.0318 -0.0046 0.1303 -1.0042 -0.9076 0.3970 0.8427 0.2172 0.4668 -0.4777 -0.4255 -0.1951 0.3920 -0.1777 -0.3390 -0.0088 0.2001 -0.8409 -0.2659 -1.4995 0.5152 -0.2186 0.0694
-1.4927 -1.7197 -0.3332 0.2368 0.3152 0.8888 -0.2791 -0.5053 -0.6835 -0.7019 -0.5360 0.9123 1.3848 1.5265 -0.4915 -0.2017 0.3047 0.5240 0.2800 2.5361 0.4966 0.6306 -0.1570 0.7490 0.2305 1.2425 0.3229 0.1491 1.1547 0.4123 -0.3268 -0.3851 -0.0296 0.2576 0.5659 0.9715 0.1907 0.1595 -0.3343 0.7475 0.2767 -0.1268 -0.0299 -0.0011 -0.9639 -0.9844 0.4153 0.8340 0.1946 0.3297 -0.2373 -0.4207 -0.2582 0.2980 -0.1348 -0.2106 -0.0231 0.3540 -0.7382 -0.1068 -0.9955 0.4696 -0.2260 -0.0944
-1.3588 -1.6315 -0.2786 0.3891 0.3495 0.7301 -0.0860 -0.5984 -0.6066 -0.7361 -0.5421 0.5689 1.5001 1.8034 -0.2477 0.0384 0.1426 0.4091 0.2186 2.2302 0.4056 0.4101 -0.1455 0.6386 0.2083 1.0690 0.4482 0.1167 1.1513 0.5599 -0.2166 -0.0623 -0.1047 0.0824 0.5094 0.7737 0.1566 0.0964 -0.5007 0.7820 0.2472 -0.2940 -0.0566 -0.1362 -0.8883 -1.0483 0.3774 0.7711 0.1973 0.2065 0.0152 -0.3990 -0.3002 0.2006 -0.1326 0.0227 -0.1498 0.4403 -0.5741 0.0270 -0.4300 0.4268 -0.2122 -0.2569
-1.1822 -1.5231 -0.2045 0.5845 0.3819 0.5688 0.1099 -0.6793 -0.4789 -0.8121 -0.5205 0.2108 1.3918 1.8505 0.0039 0.2197 -0.0185 0.2867 0.1553 1.8097 0.3126 0.1841 -0.1193 0.5179 0.1960 0.7974 0.5294 0.0722 1.0662 0.7129 -0.0840 0.2229 -0.1638 -0.0742 0.4634 0.5540 0.1350 0.0244 -0.6165 0.7849 0.2183 -0.4469 -0.0759 -0.2588 -0.7794 -1.0955 0.2691 0.6671 0.2206 0.1431 0.2590 -0.3763 -0.3256 0.0766 -0.1646 0.3294 -0.3283 0.4425 -0.3661 0.1179 0.1038 0.3966 -0.1859 -0.4055
-0.9903 -1.4310 -0.1330 0.7956 0.4144 0.4327 0.2970 -0.7442 -0.3176 -0.9297 -0.4904 -0.1488 1.1577 1.6574 0.2573 0.3229 -0.1688 0.1704 0.0902 1.3063 0.2239 -0.0277 -0.0747 0.4037 0.1821 0.5217 0.5723 0.0212 0.9185 0.8361 0.0537 0.4337 -0.2122 -0.2084 0.4281 0.3366 0.1289 -0.0507 -0.6757 0.7281 0.1849 -0.5559 -0.0815 -0.3570 -0.6472 -1.1254 0.1037 0.5322 0.2566 0.1684 0.4819 -0.3617 -0.3456 -0.0914 -0.2044 0.6453 -0.4549 0.3606 -0.1327 0.1564 0.5265 0.3837 -0.1614 -0.5415
-0.8205 -1.3920 -0.0888 0.9747 0.4540 0.3369 0.4678 -0.7864 -0.1457 -1.0773 -0.4557 -0.4860 0.9185 1.2527 0.5152 0.3494 -0.3039 0.0686 0.0278 0.7825 0.1425 -0.2126 -0.0142 0.3111 0.1632 0.3091 0.6003 -0.0309 0.7390 0.8968 0.1939 0.5474 -0.2609 -0.3277 0.4019 0.1419 0.1397 -0.1203 -0.6836 0.5913 0.1423 -0.6072 -0.0654 -0.4252 -0.5045 -1.1378 -0.0845 0.3634 0.2998 0.2706 0.6796 -0.3505 -0.3744 -0.3065 -0.2177 0.8909 -0.4253 0.2094 0.1096 0.1435 0.7794 0.3902 -0.1531 -0.6730
-0.7082 -1.4343 -0.0936 1.0671 0.5087 0.2740 0.6200 -0.7951 0.0121 -1.2321 -0.4034 -0.7641 0.7760 0.7217 0.7758 0.3204 -0.4229 -0.0147 -0.0232 0.3215 0.0688 -0.3669 0.0546 0.2500 0.1420 0.1681 0.6433 -0.0768 0.5637 0.8822 0.3381 0.5594 -0.3209 -0.4458 0.3824 -0.0172 0.1675 -0.1736 -0.6489 0.3729 0.0880 -0.6154 -0.0185 -0.4626 -0.3626 -1.1290 -0.2569 0.1527 0.3465 0.4037 0.8485 -0.3261 -0.4246 -0.5520 -0.1791 1.0153 -0.1865 0.0214 0.3443 0.0928 0.8256 0.4145 -0.1704 -0.8037
-0.6721 -1.5655 -0.1627 1.0321 0.5789 0.2190 0.7537 -0.7597 0.1369 -1.3672 -0.3133 -0.9446 0.7924 0.2065 1.0241 0.2661 -0.5275 -0.0801 -0.0550 -0.0049 0.0001 -0.4935 0.1193 0.2223 0.1170 0.0660 0.7203 -0.1064 0.4194 0.8015 0.4838 0.4786 -0.4002 -0.5734 0.3644 -0.1373 0.2087 -0.2010 -0.5825 0.0912 0.0192 -0.6141 0.0629 -0.4711 -0.2298 -1.0916 -0.3869 -0.0919 0.3903 0.5145 0.9820 -0.2707 -0.5006 -0.7931 -0.0792 1.0275 0.2427 -0.1558 0.5538 0.0259 0.6582 0.4512 -0.2141 -0.9239
-0.7058 -1.7679 -0.3019 0.8606 0.6513 0.1445 0.8682 -0.6762 0.2261 -1.4568 -0.1697 -1.0058 0.9802 -0.1437 1.2380 0.2123 -0.6203 -0.1313 -0.0642 -0.1700 -0.0687 -0.5975 0.1642 0.2218 0.0760 -0.0308 0.8298 -0.1131 0.3132 0.6753 0.6282 0.3197 -0.5021 -0.7112 0.3376 -0.2228 0.2553 -0.1964 -0.5002 -0.2223 -0.0703 -0.6364 0.1693 -0.4535 -0.1099 -1.0175 -0.4684 -0.3375 0.4187 0.5606 1.0727 -0.1757 -0.5943 -0.9883 0.0788 0.9772 0.7899 -0.2774 0.7247 -0.0365 0.3127 0.4906 -0.2753 -1.0083
-0.7889 -2.0093 -0.5055 0.5808 0.7024 0.0349 0.9596 -0.5491 0.2952 -1.4719 0.0288 -0.9571 1.2929 -0.2578 1.3984 0.1747 -0.7018 -0.1727 -0.0514 -0.1989 -0.1430 -0.6801 0.1742 0.2393 0.0036 -0.1371 0.9501 -0.1007 0.2329 0.5269 0.7690 0.1012 -0.6239 -0.8463 0.2889 -0.2805 0.2965 -0.1564 -0.4238 -0.5346 -0.1863 -0.6969 0.2783 -0.4140 -0.0015 -0.9004 -0.5121 -0.5438 0.4170 0.5127 1.1152 -0.0435 -0.6919 -1.1097 0.2793 0.9038 1.3599 -0.3186 0.8525 -0.0772 -0.1343 0.5218 -0.3363 -1.0202
-0.9027 -2.2604 -0.7548 0.2492 0.7074 -0.1046 1.0180 -0.3883 0.3658 -1.3800 0.2619 -0.8371 1.6208 -0.2012 1.4903 0.1618 -0.7678 -0.2061 -0.0179 -0.1467 -0.2258 -0.7349 0.1397 0.2671 -0.1049 -0.2510 1.0463 -0.0822 0.1571 0.3785 0.8974 -0.1476 -0.7545 -0.9554 0.2077 -0.3135 0.3215 -0.0790 -0.3719 -0.8230 -0.3284 -0.7841 0.3614 -0.3565 0.0982 -0.7375 -0.5347 -0.6886 0.3751 0.3600 1.1024 0.1189 -0.7832 -1.1552 0.4955 0.8048 1.8533 -0.2829 0.9373 -0.0804 -0.5858 0.5364 -0.3749 -0.9260
-1.0336 -2.4995 -1.0196 -0.0661 0.6483 -0.2470 1.0281 -0.2053 0.4474 -1.1597 0.4887 -0.6917 1.8113 -0.1467 1.4966 0.1765 -0.8080 -0.2305 0.0339 -0.0740 -0.3154 -0.7471 0.0581 0.3028 -0.2398 -0.3577 1.0777 -0.0707 0.0682 0.2509 0.9921 -0.3838 -0.8747 -1.0092 0.0900 -0.3177 0.3213 0.0352 -0.3445 -1.0738 -0.4880 -0.8616 0.3940 -0.2797 0.1871 -0.5302 -0.5468 -0.7727 0.2923 0.1285 1.0207 0.3053 -0.8620 -1.1389 0.6951 0.6498 2.1739 -0.1994 0.9756 -0.0354 -0.9475 0.5320 -0.3739 -0.7165
-1.1628 -2.7042 -1.2626 -0.3027 0.5201 -0.3492 0.9739 -0.0112 0.5285 -0.8200 0.6593 -0.5479 1.7164 -0.2609 1.3954 0.2148 -0.8071 -0.2430 0.0967 -0.0372 -0.4059 -0.6985 -0.0661 0.3491 -0.3860 -0.4288 1.0053 -0.0697 -0.0433 0.1632 1.0195 -0.5616 -0.9606 -0.9796 -0.0601 -0.2839 0.2895 0.1810 -0.3194 -1.2685 -0.6515 -0.8792 0.3617 -0.1768 0.2548 -0.2864 -0.5489 -0.8034 0.1755 -0.1102 0.8520 0.5093 -0.9187 -1.0658 0.8478 0.4183 2.2369 -0.1093 0.9551 0.0562 -1.1424 0.5111 -0.3295 -0.4189
-1.2587 -2.8454 -1.4470 -0.4170 0.3324 -0.3666 0.8470 0.1846 0.5857 -0.4023 0.7285 -0.4067 1.2520 -0.5859 1.1685 0.2671 -0.7509 -0.2404 0.1586 -0.0848 -0.4883 -0.5745 -0.2217 0.4107 -0.5357 -0.4275 0.8031 -0.0699 -0.1818 0.1252 0.9461 -0.6510 -0.9918 -0.8478 -0.2318 -0.2028 0.2241 0.3466 -0.2715 -1.3704 -0.8076 -0.7930 0.2620 -0.0391 0.2880 -0.0204 -0.5410 -0.7790 0.0319 -0.2629 0.5857 0.7235 -0.9351 -0.9182 0.9226 0.1255 1.9858 -0.0433 0.8596 0.1792 -1.1219 0.4784 -0.2518 -0.0870
-1.2871 -2.8960 -1.5428 -0.3940 0.1069 -0.2712 0.6542 0.3761 0.6007 0.0360 0.6648 -0.2588 0.4481 -1.0178 0.8188 0.3232 -0.6352 -0.2209 0.2062 -0.2423 -0.5537 -0.3733 -0.3922 0.4896 -0.6895 -0.3254 0.4712 -0.0529 -0.3451 0.1294 0.7576 -0.6483 -0.9588 -0.6146 -0.4117 -0.0722 0.1287 0.5156 -0.1966 -1.3342 -0.9504 -0.5854 0.1022 0.1375 0.2804 0.2504 -0.5363 -0.6908 -0.1361 -0.2641 0.2320 0.9393 -0.8903 -0.6726 0.8840 -0.1818 1.4203 -0.0061 0.6832 0.3127 -0.8837 0.4372 -0.1564 0.2226
-1.2329 -2.8498 -1.5331 -0.2523 -0.1303 -0.0651 0.4184 0.5592 0.5714 0.4389 0.4560 -0.1037 -0.5397 -1.4008 0.3840 0.3760 -0.4705 -0.1871 0.2297 -0.4943 -0.5965 -0.1110 -0.5578 0.5795 -0.8481 -0.1201 0.0456 -0.0022 -0.5158 0.1519 0.4748 -0.5721 -0.8662 -0.3062 -0.5868 0.0979 0.0131 0.6692 -0.1139 -1.1386 -1.0770 -0.2763 -0.1015 0.3460 0.2388 0.5088 -0.5603 -0.5389 -0.3266 -0.1120 -0.1724 1.1468 -0.7739 -0.3303 0.7038 -0.4433 0.6174 0.0170 0.4433 0.4360 -0.4833 0.3889 -0.0569 0.4678
-1.1132 -2.7306 -1.4193 -0.0419 -0.3546 0.2176 0.1708 0.7283 0.5107 0.7630 0.1155 0.0421 -1.4861 -1.6484 -0.0664 0.4216 -0.2817 -0.1492 0.2244 -0.7802 -0.6170 0.1791 -0.6988 0.6641 -1.0021 0.1556 -0.4075 0.0842 -0.6595 0.1636 0.1512 -0.4470 -0.7310 0.0296 -0.7457 0.2836 -0.1086 0.7877 -0.0486 -0.8125 -1.1815 0.0810 -0.3256 0.5648 0.1817 0.7389 -0.6322 -0.3434 -0.5287 0.1400 -0.5722 1.3336 -0.5961 0.0680 0.3825 -0.6030 -0.2790 0.0394 0.1826 0.5322 -0.0260 0.3324 0.0392 0.6257
-0.9701 -2.5812 -1.2223 0.1723 -0.5480 0.5211 -0.0596 0.8740 0.4400 0.9856 -0.3151 0.1542 -2.1959 -1.7814 -0.4541 0.4598 -0.1003 -0.1226 0.1901 -1.0129 -0.6225 0.4535 -0.7999 0.7206 -1.1321 0.4424 -0.8145 0.1898 -0.7402 0.1428 -0.1489 -0.2931 -0.5780 0.3350 -0.8810 0.4519 -0.2218 0.8539 -0.0181 -0.4277 -1.2556 0.4201 -0.5416 0.7602 0.1342 0.9281 -0.7479 -0.1381 -0.7194 0.4190 -0.9106 1.4863 -0.3855 0.4534 -0.0421 -0.6239 -1.1044 0.0624 -0.0474 0.5921 0.3652 0.2648 0.1301 0.6927
-0.8541 -2.4438 -0.9773 0.3311 -0.7018 0.7856 -0.2519 0.9846 0.3867 1.1123 -0.7743 0.2160 -2.5792 -1.8620 -0.7182 0.4934 0.0429 -0.1234 0.1301 -1.1065 -0.6253 0.6690 -0.8541 0.7259 -1.2199 0.6784 -1.1214 0.2873 -0.7446 0.0794 -0.3763 -0.1255 -0.4338 0.5571 -0.9901 0.5690 -0.3139 0.8574 -0.0321 -0.0705 -1.2941 0.6836 -0.7223 0.8964 0.1227 1.0704 -0.8823 0.0467 -0.8735 0.6627 -1.1468 1.5962 -0.1768 0.7536 -0.5095 -0.5030 -1.7286 0.0809 -0.2046 0.6199 0.5874 0.1814 0.2201 0.6895
-0.8087 -2.3485 -0.7220 0.3962 -0.8154 0.9619 -0.3925 1.0494 0.3813 1.1750 -1.1954 0.2284 -2.6544 -1.9030 -0.8260 0.5291 0.1254 -0.1626 0.0511 -1.0053 -0.6378 0.7903 -0.8642 0.6630 -1.2592 0.8211 -1.3060 0.3560 -0.6911 -0.0209 -0.5051 0.0403 -0.3209 0.6590 -1.0748 0.6092 -0.3761 0.7980 -0.0969 0.1848 -1.3000 0.8344 -0.8488 0.9456 0.1695 1.1667 -1.0053 0.1949 -0.9743 0.8252 -1.2616 1.6634 -0.0007 0.9103 -0.9555 -0.2808 -2.0882 0.0964 -0.2641 0.6319 0.5866 0.0778 0.3180 0.6581
-0.8594 -2.3105 -0.4827 0.3535 -0.8901 1.0212 -0.4706 1.0603 0.4447 1.2107 -1.5174 0.2008 -2.5009 -1.8460 -0.7703 0.5764 0.1388 -0.2417 -0.0391 -0.7016 -0.6665 0.7973 -0.8403 0.5254 -1.2556 0.8545 -1.3735 0.3923 -0.6145 -0.1345 -0.5258 0.1926 -0.2502 0.6263 -1.1370 0.5599 -0.4064 0.6828 -0.2135 0.2919 -1.2803 0.8570 -0.9132 0.8962 0.2849 1.2194 -1.0920 0.3020 -1.0163 0.8743 -1.2547 1.6931 0.1215 0.8910 -1.3207 -0.0324 -2.1847 0.1218 -0.2193 0.6479 0.3703 -0.0470 0.4283 0.6397
