Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
-0.3829 -0.4068 -1.0932 0.9043 2.2591 1.2400 0.4500 0.0880 -4.1218 -0.2846 -0.9439 1.0899 -1.4769 3.5213 -1.8249 -0.1902 0.0745 1.7738 1.2729 -0.5684 1.1434 0.4595 2.2767 1.2859 0.7542 1.2773 1.2689 0.1065 -0.3410 -5.0177 -1.4039 -0.8535 -0.8831 0.0463 2.6110 2.2467 0.8539 0.3496 -1.7032 -0.1482 0.7851 1.6196 1.1883 0.9418 -1.5585 -0.1240 -1.7703 0.7061 1.4813 0.4041 -0.0759 -0.2528 -1.1441 1.7249 -0.5303 0.3517 -1.5330 0.1460 -3.3556 0.2218 0.6185 2.6177 -1.4285 -2.1197
-0.1600 -0.3053 -1.1282 0.4567 2.4546 0.9434 0.7171 -0.2030 -3.8390 0.1426 -0.7435 1.0851 -1.3928 2.8338 -2.1131 -0.5029 0.0552 1.8282 1.2125 -0.7236 1.2663 0.3389 2.4438 1.1228 0.9131 1.0923 1.2984 -0.1794 -0.2938 -4.8103 -1.7313 -0.7694 -0.8249 -0.0663 2.7586 2.1487 0.9948 0.1922 -1.6710 -0.0405 0.8837 1.3283 1.4110 0.6115 -1.1698 -0.1789 -1.6074 0.6878 1.5861 0.3474 0.0056 -0.6715 -0.9391 1.8696 -0.4001 0.2848 -1.7304 0.0633 -3.3921 0.2720 0.7278 2.6786 -1.2513 -1.6456
0.0285 -0.2055 -1.1370 -0.0269 2.6330 0.6211 0.9732 -0.4761 -3.5146 0.5340 -0.5533 1.0722 -1.1667 2.0379 -2.4136 -0.7915 0.0354 1.8930 1.1519 -0.7763 1.3791 0.2012 2.5988 0.9674 1.0764 0.8537 1.2850 -0.4864 -0.2590 -4.5547 -1.9928 -0.6575 -0.7701 -0.1776 2.9046 2.0405 1.1226 0.0677 -1.6459 0.0484 0.9634 0.9975 1.6041 0.2800 -0.7819 -0.2107 -1.3763 0.6239 1.6612 0.2842 0.0537 -1.0594 -0.7178 1.9640 -0.2752 0.1986 -1.8599 -0.0191 -3.4306 0.3445 0.7657 2.7372 -1.0617 -1.2147
0.1165 -0.1488 -1.1390 -0.4936 2.7751 0.2963 1.2120 -0.7173 -3.1090 0.8815 -0.3954 1.0257 -0.8024 1.2500 -2.7048 -1.0237 0.0080 1.9530 1.0927 -0.6932 1.4602 0.0647 2.7320 0.8283 1.2034 0.5823 1.2242 -0.7936 -0.2793 -4.3595 -2.1883 -0.5264 -0.7403 -0.2856 3.0281 1.9265 1.2278 -0.0182 -1.6364 0.0992 1.0074 0.6582 1.7529 -0.0321 -0.3938 -0.2193 -1.0716 0.4991 1.6783 0.1781 0.0686 -1.4036 -0.5193 1.9559 -0.1635 0.1080 -1.9385 -0.0896 -3.4301 0.4294 0.7276 2.7812 -0.8595 -0.8386
0.0819 -0.1547 -1.1494 -0.8903 2.8567 -0.0067 1.4228 -0.9146 -2.5941 1.2235 -0.2948 0.9123 -0.3857 0.5401 -2.9805 -1.1863 -0.0245 1.9920 1.0391 -0.5456 1.4907 -0.0542 2.8327 0.7122 1.2523 0.3092 1.1099 -1.0766 -0.3684 -4.2875 -2.3610 -0.3976 -0.7458 -0.3833 3.1062 1.8125 1.3078 -0.0606 -1.6324 0.1048 1.0010 0.3422 1.8436 -0.3063 -0.0020 -0.1938 -0.7135 0.3057 1.6039 0.0123 0.0531 -1.6918 -0.3695 1.7996 -0.0899 0.0173 -2.0133 -0.1543 -3.3579 0.5272 0.6083 2.8008 -0.6336 -0.4813
-0.0514 -0.2208 -1.1766 -1.1792 2.8594 -0.2653 1.5947 -1.0595 -1.9627 1.6085 -0.2754 0.7179 -0.0507 -0.0750 -3.2453 -1.2837 -0.0547 2.0005 0.9986 -0.4582 1.4612 -0.1446 2.8930 0.6250 1.1981 0.0627 0.9400 -1.3146 -0.5123 -4.3422 -2.5552 -0.3053 -0.7830 -0.4621 3.1225 1.7073 1.3684 -0.0561 -1.6171 0.0708 0.9365 0.0759 1.8690 -0.5273 0.3964 -0.1209 -0.3644 0.0439 1.4209 -0.2020 0.0120 -1.9136 -0.2768 1.4847 -0.0884 -0.0810 -2.1338 -0.2281 -3.1997 0.6419 0.4090 2.7942 -0.3681 -0.0857
-0.2442 -0.3315 -1.2202 -1.3427 2.7793 -0.4593 1.7192 -1.1471 -1.2403 2.0509 -0.3528 0.4639 0.0937 -0.6037 -3.5046 -1.3279 -0.0732 1.9806 0.9792 -0.5292 1.3774 -0.2011 2.9103 0.5724 1.0453 -0.1349 0.7215 -1.4966 -0.6839 -4.5166 -2.7857 -0.2830 -0.8371 -0.5136 3.0731 1.6216 1.4197 -0.0040 -1.5851 0.0071 0.8176 -0.1209 1.8309 -0.6848 0.7993 0.0046 -0.1179 -0.2739 1.1406 -0.4269 -0.0488 -2.0631 -0.2426 1.0517 -0.1831 -0.1967 -2.3283 -0.3156 -2.9633 0.7691 0.1366 2.7691 -0.0569 0.3805
-0.4806 -0.4697 -1.2721 -1.3833 2.6289 -0.5719 1.7923 -1.1737 -0.4880 2.5193 -0.5307 0.1966 0.0117 -1.0426 -3.7586 -1.3267 -0.0745 1.9444 0.9871 -0.7809 1.2579 -0.2232 2.8873 0.5580 0.8236 -0.2677 0.4691 -1.6201 -0.8591 -4.8120 -3.0411 -0.3348 -0.8899 -0.5322 2.9689 1.5661 1.4704 0.0942 -1.5520 -0.0807 0.6594 -0.2378 1.7389 -0.7726 1.1945 0.1764 -0.0620 -0.6211 0.7959 -0.6092 -0.1258 -2.1382 -0.2772 0.5760 -0.3772 -0.3329 -2.5970 -0.3981 -2.6774 0.8970 -0.2036 2.7403 0.2880 0.8967
-0.7780 -0.6226 -1.3239 -1.3229 2.4305 -0.5935 1.8144 -1.1348 0.2126 2.9650 -0.8020 -0.0395 -0.2700 -1.3674 -4.0059 -1.2763 -0.0620 1.9065 1.0253 -1.1581 1.1242 -0.2174 2.8292 0.5808 0.5670 -0.3327 0.1984 -1.6853 -1.0247 -5.1915 -3.3106 -0.4197 -0.9291 -0.5208 2.8303 1.5469 1.5225 0.2350 -1.5502 -0.1960 0.4813 -0.2776 1.6067 -0.7861 1.5614 0.3845 -0.2368 -0.9638 0.4252 -0.6984 -0.2200 -2.1368 -0.4033 0.1348 -0.6587 -0.4847 -2.9221 -0.4365 -2.3846 1.0208 -0.6118 2.7225 0.6421 1.4056
-1.1633 -0.7818 -1.3755 -1.1990 2.2073 -0.5252 1.7898 -1.0277 0.7921 3.3569 -1.1531 -0.2228 -0.7046 -1.5591 -4.2455 -1.1676 -0.0492 1.8754 1.0923 -1.5609 0.9924 -0.1975 2.7434 0.6349 0.2958 -0.3409 -0.0794 -1.6911 -1.1765 -5.5409 -3.6004 -0.4704 -0.9556 -0.4929 2.6786 1.5630 1.5698 0.4127 -1.6117 -0.3519 0.2985 -0.2563 1.4480 -0.7235 1.8807 0.6202 -0.6168 -1.2695 0.0600 -0.6657 -0.3349 -2.0573 -0.6431 -0.2171 -1.0094 -0.6414 -3.2811 -0.3939 -2.1272 1.1496 -1.0877 2.7229 0.9819 1.8563
-1.6401 -0.9450 -1.4377 -1.0528 1.9795 -0.3812 1.7264 -0.8578 1.2253 3.6875 -1.5649 -0.3573 -1.2500 -1.6315 -4.4702 -1.0011 -0.0520 1.8513 1.1816 -1.8872 0.8702 -0.1818 2.6383 0.7103 0.0124 -0.3112 -0.3564 -1.6342 -1.3168 -5.7182 -3.9204 -0.4340 -0.9816 -0.4680 2.5309 1.6043 1.6002 0.6159 -1.7469 -0.5682 0.1181 -0.1986 1.2737 -0.5906 2.1449 0.8740 -1.1276 -1.5120 -0.2760 -0.5110 -0.4708 -1.9055 -0.9996 -0.4549 -1.4067 -0.7871 -3.6507 -0.2607 -1.9314 1.2972 -1.6169 2.7378 1.2942 2.2334
-2.1736 -1.1160 -1.5252 -0.9188 1.7627 -0.1861 1.6363 -0.6445 1.5376 3.9548 -2.0129 -0.4640 -1.8636 -1.6256 -4.6586 -0.7943 -0.0808 1.8286 1.2823 -2.0612 0.7600 -0.1881 2.5225 0.7940 -0.2867 -0.2639 -0.6225 -1.5135 -1.4530 -5.6637 -4.2601 -0.3001 -1.0213 -0.4635 2.3992 1.6535 1.6025 0.8255 -1.9358 -0.8602 -0.0582 -0.1308 1.0917 -0.4057 2.3624 1.1295 -1.6833 -1.6752 -0.5641 -0.2577 -0.6182 -1.6999 -1.4469 -0.5806 -1.8228 -0.9022 -4.0046 -0.0632 -1.7950 1.4668 -2.1659 2.7557 1.5751 2.5485
-2.6987 -1.2933 -1.6431 -0.8181 1.5682 0.0297 1.5355 -0.4209 1.7800 4.1463 -2.4663 -0.5692 -2.4927 -1.5723 -4.7776 -0.5761 -0.1356 1.7999 1.3807 -2.0495 0.6624 -0.2296 2.4018 0.8712 -0.5938 -0.2193 -0.8630 -1.3354 -1.5884 -5.4502 -4.5787 -0.1008 -1.0793 -0.4873 2.2931 1.6913 1.5731 1.0162 -2.1364 -1.2188 -0.2286 -0.0742 0.9077 -0.1975 2.5503 1.3626 -2.2182 -1.7556 -0.7905 0.0567 -0.7561 -1.4688 -1.9337 -0.6121 -2.2290 -0.9689 -4.3153 0.1493 -1.6907 1.6447 -2.6894 2.7633 1.8234 2.8133
-3.1423 -1.4588 -1.7780 -0.7556 1.4028 0.2363 1.4406 -0.2254 1.9940 4.2417 -2.8878 -0.6912 -3.0854 -1.4616 -4.7999 -0.3750 -0.2052 1.7603 1.4625 -1.8722 0.5808 -0.3109 2.2788 0.9284 -0.8857 -0.1975 -1.0617 -1.1183 -1.7123 -5.2113 -4.8128 0.1069 -1.1458 -0.5349 2.2190 1.7015 1.5180 1.1640 -2.3064 -1.5997 -0.3856 -0.0406 0.7277 0.0022 2.7239 1.5480 -2.6971 -1.7609 -0.9503 0.3859 -0.8596 -1.2424 -2.4006 -0.5671 -2.6028 -0.9765 -4.5588 0.3303 -1.5837 1.8061 -3.1380 2.7505 2.0353 3.0245
-3.4473 -1.5819 -1.9016 -0.7228 1.2680 0.4088 1.3642 -0.0900 2.1935 4.2290 -3.2398 -0.8291 -3.6031 -1.2421 -4.7215 -0.2097 -0.2693 1.7090 1.5160 -1.6026 0.5209 -0.4260 2.1550 0.9572 -1.1340 -0.2149 -1.2062 -0.8909 -1.8022 -5.0325 -4.9021 0.2635 -1.2008 -0.5916 2.1776 1.6754 1.4495 1.2542 -2.4247 -1.9347 -0.5180 -0.0313 0.5585 0.1669 2.8907 1.6694 -3.1074 -1.7088 -1.0509 0.6757 -0.9094 -1.0454 -2.7990 -0.4542 -2.9322 -0.9284 -4.7199 0.4579 -1.4516 1.9286 -3.4587 2.7141 2.2048 3.1702
-3.5933 -1.6369 -1.9896 -0.7070 1.1610 0.5318 1.3125 -0.0277 2.3743 4.1207 -3.4991 -0.9617 -4.0123 -0.8505 -4.5622 -0.0824 -0.3056 1.6491 1.5365 -1.3436 0.4868 -0.5606 2.0330 0.9574 -1.3239 -0.2769 -1.2912 -0.6834 -1.8367 -4.9249 -4.8220 0.3335 -1.2260 -0.6410 2.1624 1.6131 1.3817 1.2861 -2.4987 -2.1614 -0.6202 -0.0403 0.4062 0.2811 3.0516 1.7285 -3.4464 -1.6241 -1.1121 0.8704 -0.8982 -0.8912 -3.1068 -0.2823 -3.2152 -0.8476 -4.7972 0.5415 -1.2889 2.0070 -3.6025 2.6585 2.3280 3.2401
-3.6033 -1.6193 -2.0403 -0.7009 1.0724 0.5987 1.2870 -0.0298 2.5351 3.9598 -3.6668 -1.0577 -4.2726 -0.2579 -4.3485 0.0217 -0.3000 1.5840 1.5296 -1.1866 0.4734 -0.6986 1.9156 0.9355 -1.4635 -0.3712 -1.3199 -0.5190 -1.8098 -4.8816 -4.6041 0.3256 -1.2183 -0.6734 2.1590 1.5218 1.3248 1.2719 -2.5558 -2.2450 -0.7017 -0.0614 0.2719 0.3409 3.2066 1.7466 -3.7164 -1.5354 -1.1622 0.9259 -0.8290 -0.7789 -3.3295 -0.0775 -3.4584 -0.7728 -4.8061 0.6100 -1.0934 2.0599 -3.5451 2.5916 2.4072 3.2313
-3.5327 -1.5509 -2.0781 -0.7090 0.9848 0.6076 1.2872 -0.0722 2.6923 3.8110 -3.7633 -1.0910 -4.3549 0.5003 -4.0948 0.1258 -0.2566 1.5107 1.5083 -1.1795 0.4623 -0.8304 1.8017 0.8993 -1.5788 -0.4701 -1.3033 -0.4094 -1.7387 -4.9162 -4.3221 0.2863 -1.1947 -0.6928 2.1452 1.4099 1.2826 1.2293 -2.6274 -2.1792 -0.7875 -0.0945 0.1497 0.3491 3.3609 1.7578 -3.9277 -1.4670 -1.2323 0.8232 -0.7109 -0.6943 -3.4889 0.1153 -3.6741 -0.7442 -4.7712 0.6923 -0.8513 2.1214 -3.3042 2.5182 2.4552 3.1574
-3.4442 -1.4710 -2.1411 -0.7461 0.8742 0.5545 1.3128 -0.1298 2.8821 3.7373 -3.8111 -1.0526 -4.2835 1.3309 -3.7967 0.2448 -0.1982 1.4171 1.4871 -1.3160 0.4246 -0.9580 1.6847 0.8519 -1.6995 -0.5467 -1.2599 -0.3570 -1.6585 -5.0277 -4.0488 0.2679 -1.1865 -0.7148 2.0944 1.2792 1.2538 1.1751 -2.7334 -1.9772 -0.9101 -0.1484 0.0290 0.3090 3.5292 1.7949 -4.0949 -1.4337 -1.3452 0.5721 -0.5531 -0.6199 -3.6059 0.2482 -3.8718 -0.7920 -4.7084 0.8008 -0.5356 2.2210 -2.9328 2.4349 2.4952 3.0581
-3.3813 -1.4184 -2.2611 -0.8294 0.7191 0.4303 1.3639 -0.1846 3.1428 3.7736 -3.8249 -0.9596 -4.1501 2.1098 -3.4375 0.3730 -0.1562 1.2862 1.4761 -1.5494 0.3319 -1.0931 1.5542 0.7893 -1.8456 -0.5957 -1.2102 -0.3600 -1.6057 -5.1526 -3.8130 0.2986 -1.2239 -0.7600 1.9836 1.1240 1.2361 1.1214 -2.8709 -1.6686 -1.0955 -0.2377 -0.0985 0.2214 3.7300 1.8774 -4.2230 -1.4423 -1.5053 0.2056 -0.3614 -0.5447 -3.6868 0.2889 -4.0543 -0.9365 -4.6137 0.9263 -0.1203 2.3676 -2.4978 2.3312 2.5546 2.9897
-3.3561 -1.4172 -2.4497 -0.9689 0.5088 0.2278 1.4378 -0.2257 3.4882 3.9221 -3.8127 -0.8537 -4.0610 2.7054 -3.0055 0.4893 -0.1563 1.1055 1.4788 -1.8266 0.1680 -1.2484 1.4012 0.7048 -2.0226 -0.6350 -1.1723 -0.4156 -1.5997 -5.1979 -3.5931 0.3732 -1.3220 -0.8432 1.8004 0.9352 1.2285 1.0767 -3.0122 -1.2982 -1.3515 -0.3742 -0.2345 0.0863 3.9742 2.0118 -4.3021 -1.4951 -1.7004 -0.2280 -0.1407 -0.4654 -3.7196 0.2269 -4.2219 -1.1829 -4.4732 1.0416 0.3976 2.5524 -2.0627 2.1961 2.6552 3.0032
-3.3526 -1.4685 -2.6961 -1.1607 0.2434 -0.0482 1.5250 -0.2440 3.8950 4.1730 -3.7857 -0.7857 -4.0534 3.0116 -2.5107 0.5738 -0.2089 0.8735 1.4937 -2.1220 -0.0669 -1.4282 1.2198 0.5935 -2.2264 -0.6888 -1.1588 -0.5205 -1.6346 -5.1381 -3.3540 0.4672 -1.4776 -0.9650 1.5442 0.7090 1.2297 1.0482 -3.1167 -0.9179 -1.6674 -0.5563 -0.3773 -0.0908 4.2568 2.2016 -4.3280 -1.5866 -1.9159 -0.6716 0.1000 -0.3794 -3.6857 0.0744 -4.3803 -1.5079 -4.2850 1.1111 0.9842 2.7658 -1.6821 2.0253 2.8079 3.1298
-3.3433 -1.5502 -2.9787 -1.3858 -0.0713 -0.3774 1.6103 -0.2288 4.3167 4.5208 -3.7652 -0.7933 -4.0638 2.9972 -1.9867 0.6206 -0.3087 0.5996 1.5172 -2.4465 -0.3606 -1.6239 1.0092 0.4546 -2.4534 -0.7689 -1.1758 -0.6694 -1.6830 -5.0591 -3.0868 0.5551 -1.6752 -1.1091 1.2232 0.4532 1.2357 1.0436 -3.1544 -0.5742 -2.0222 -0.7657 -0.5258 -0.2970 4.5613 2.4532 -4.3281 -1.6982 -2.1497 -1.0703 0.3460 -0.2780 -3.5790 -0.1353 -4.5405 -1.8578 -4.0651 1.1049 1.5784 3.0088 -1.4016 1.8227 3.0116 3.3748
-3.3071 -1.6321 -3.2752 -1.6141 -0.4282 -0.7301 1.6805 -0.1700 4.7124 4.9590 -3.7829 -0.8876 -3.9856 2.7291 -1.4714 0.6377 -0.4408 0.3004 1.5456 -2.8224 -0.6947 -1.8169 0.7720 0.2904 -2.7041 -0.8731 -1.2220 -0.8541 -1.7124 -5.0836 -2.8128 0.6181 -1.8975 -1.2477 0.8500 0.1862 1.2414 1.0692 -3.1258 -0.2999 -2.3951 -0.9741 -0.6813 -0.5143 4.8710 2.7715 -4.3624 -1.8035 -2.4125 -1.3881 0.5834 -0.1492 -3.4198 -0.3537 -4.7125 -2.1716 -3.8320 1.0118 2.1213 3.2905 -1.2583 1.5984 3.2562 3.7141
-3.2415 -1.6988 -3.5682 -1.8146 -0.8191 -1.0796 1.7345 -0.0607 5.0674 5.4670 -3.8711 -1.0553 -3.7629 2.3369 -0.9829 0.6407 -0.5887 -0.0065 1.5779 -3.2396 -1.0497 -1.9886 0.5136 0.1065 -2.9793 -1.0003 -1.2893 -1.0644 -1.7086 -5.2652 -2.5553 0.6409 -2.1304 -1.3551 0.4397 -0.0707 1.2453 1.1289 -3.0652 -0.1185 -2.7708 -1.1590 -0.8470 -0.7261 5.1818 3.1513 -4.4965 -1.8892 -2.7157 -1.6212 0.8076 0.0162 -3.2508 -0.5342 -4.8990 -2.4117 -3.5897 0.8427 2.5861 3.6165 -1.2776 1.3630 3.5282 4.1004
-3.1626 -1.7607 -3.8444 -1.9701 -1.2337 -1.4107 1.7852 0.0987 5.3924 6.0042 -4.0486 -1.2685 -3.4333 1.9365 -0.5126 0.6454 -0.7390 -0.3072 1.6149 -3.6288 -1.4078 -2.1296 0.2398 -0.0904 -3.2762 -1.1629 -1.3661 -1.2864 -1.6865 -5.5719 -2.3161 0.6153 -2.3643 -1.4201 0.0091 -0.3038 1.2532 1.2224 -3.0224 -0.0553 -3.1386 -1.3152 -1.0261 -0.9218 5.5048 3.5752 -4.7660 -1.9701 -3.0585 -1.7955 1.0260 0.2191 -3.1185 -0.6513 -5.0915 -2.5764 -3.3320 0.6256 2.9869 3.9793 -1.4647 1.1233 3.8172 4.4813
-3.0944 -1.8386 -4.0925 -2.0841 -1.6609 -1.7215 1.8534 0.2983 5.7069 6.5143 -4.3113 -1.4976 -3.0859 1.5619 -0.0368 0.6649 -0.8819 -0.5963 1.6556 -3.8849 -1.7552 -2.2437 -0.0455 -0.2954 -3.5875 -1.3834 -1.4394 -1.5037 -1.6769 -5.9569 -2.0778 0.5486 -2.5897 -1.4490 -0.4248 -0.5127 1.2750 1.3434 -3.0361 -0.1359 -3.4881 -1.4547 -1.2184 -1.0992 5.8594 4.0172 -5.1549 -2.0785 -3.4243 -1.9456 1.2529 0.4518 -3.0520 -0.7054 -5.2688 -2.6925 -3.0578 0.3955 3.3634 4.3533 -1.7892 0.8805 4.1167 4.8202
-3.0504 -1.9404 -4.3016 -2.1732 -2.0924 -2.0192 1.9573 0.5181 6.0281 6.9354 -4.6342 -1.7245 -2.7869 1.1552 0.4665 0.7062 -1.0100 -0.8785 1.6926 -3.9317 -2.0821 -2.3436 -0.3404 -0.5094 -3.9042 -1.6766 -1.4978 -1.7020 -1.7014 -6.4104 -1.8208 0.4604 -2.7954 -1.4587 -0.8484 -0.7106 1.3185 1.4776 -3.1170 -0.3689 -3.8078 -1.5954 -1.4194 -1.2639 6.2623 4.4489 -5.6008 -2.2373 -3.7897 -2.0930 1.5032 0.6998 -3.0538 -0.7139 -5.4033 -2.7972 -2.7743 0.1788 3.7575 4.7008 -2.1809 0.6302 4.4215 5.1042
-3.0257 -2.0517 -4.4599 -2.2578 -2.5248 -2.3143 2.1063 0.7326 6.3728 7.2178 -4.9836 -1.9503 -2.5489 0.6291 1.0096 0.7702 -1.1179 -1.1664 1.7142 -3.7759 -2.3827 -2.4453 -0.6455 -0.7404 -4.2191 -2.0367 -1.5339 -1.8759 -1.7586 -6.9299 -1.5303 0.3658 -2.9704 -1.4698 -1.2574 -0.9186 1.3864 1.6044 -3.2528 -0.7281 -4.0901 -1.7530 -1.6233 -1.4258 6.7225 4.8464 -6.0205 -2.4466 -4.1369 -2.2392 1.7882 0.9461 -3.1087 -0.7060 -5.4719 -2.9236 -2.4841 -0.0181 4.2008 4.9850 -2.5496 0.3630 4.7241 5.3370
-3.0102 -2.1494 -4.5592 -2.3590 -2.9612 -2.6155 2.2999 0.9207 6.7655 7.3485 -5.3283 -2.1939 -2.3678 -0.0540 1.5939 0.8542 -1.2078 -1.4761 1.7099 -3.5080 -2.6564 -2.5660 -0.9634 -1.0012 -4.5289 -2.4381 -1.5471 -2.0290 -1.8318 -7.4724 -1.1915 0.2647 -3.1101 -1.5051 -1.6588 -1.1586 1.4755 1.7033 -3.4249 -1.1566 -4.3379 -1.9412 -1.8291 -1.5945 7.2428 5.2005 -6.3391 -2.6922 -4.4599 -2.3771 2.1118 1.1785 -3.2031 -0.7266 -5.4712 -3.0948 -2.1771 -0.2064 4.7141 5.1909 -2.8217 0.0653 5.0187 5.5303
-3.0096 -2.2278 -4.6030 -2.5007 -3.4099 -2.9271 2.5293 1.0762 7.2343 7.3732 -5.6466 -2.4799 -2.2745 -0.8519 2.2083 0.9575 -1.2930 -1.8216 1.6764 -3.2556 -2.9108 -2.7243 -1.2980 -1.3008 -4.8376 -2.8465 -1.5473 -2.1675 -1.9109 -7.9736 -0.7935 0.1495 -3.2212 -1.5896 -2.0680 -1.4453 1.5791 1.7636 -3.6237 -1.5881 -4.5678 -2.1742 -2.0428 -1.7747 7.8212 5.5255 -6.5108 -2.9601 -4.7621 -2.5078 2.4672 1.3981 -3.3374 -0.8337 -5.4285 -3.3241 -1.8437 -0.3985 5.3089 5.3402 -2.9697 -0.2756 5.3067 5.7082
-3.0493 -2.3070 -4.6087 -2.7034 -3.8808 -3.2469 2.7788 1.2116 7.7948 7.3899 -5.9272 -2.8229 -2.3392 -1.6744 2.8266 1.0846 -1.3941 -2.2096 1.6183 -3.1251 -3.1604 -2.9356 -1.6531 -1.6356 -5.1514 -3.2301 -1.5531 -2.2934 -2.0044 -8.4169 -0.3483 0.0168 -3.3205 -1.7452 -2.4999 -1.7812 1.6881 1.7892 -3.8512 -1.9720 -4.8032 -2.4631 -2.2754 -1.9645 8.4501 5.8580 -6.5278 -3.2410 -5.0498 -2.6453 2.8360 1.6212 -3.5228 -1.0777 -5.3968 -3.6123 -1.4999 -0.5947 5.9829 5.4860 -3.0159 -0.6646 5.5985 5.9142
-3.1545 -2.4133 -4.6011 -2.9709 -4.3775 -3.5642 3.0317 1.3500 8.4393 7.5014 -6.1670 -3.2170 -2.6200 -2.4335 3.4167 1.2430 -1.5301 -2.6354 1.5460 -3.1690 -3.4200 -3.2055 -2.0278 -1.9875 -5.4684 -3.5685 -1.5838 -2.4019 -2.1271 -8.8508 0.1004 -0.1334 -3.4270 -1.9806 -2.9622 -2.1541 1.7942 1.7950 -4.1090 -2.2874 -5.0618 -2.8074 -2.5355 -2.1541 9.1157 6.2383 -6.4234 -3.5278 -5.3264 -2.8074 3.1959 1.8714 -3.7668 -1.4727 -5.4272 -3.9454 -1.1934 -0.7835 6.7185 5.6841 -3.0123 -1.0930 5.9077 6.1978
-3.3238 -2.5567 -4.6017 -3.2819 -4.8915 -3.8631 3.2750 1.5105 9.1394 7.7593 -6.3645 -3.6330 -3.1096 -3.0735 3.9568 1.4344 -1.7109 -3.0855 1.4702 -3.3965 -3.6974 -3.5271 -2.4135 -2.3321 -5.7681 -3.8550 -1.6474 -2.4851 -2.2819 -9.3187 0.4986 -0.3028 -3.5533 -2.2861 -3.4518 -2.5443 1.8908 1.7972 -4.3837 -2.5412 -5.3456 -3.1907 -2.8216 -2.3291 9.7995 6.6868 -6.2622 -3.8127 -5.5886 -2.9999 3.5321 2.1650 -4.0592 -1.9824 -5.5406 -4.2959 -0.9773 -0.9465 7.4880 5.9607 -3.0086 -1.5415 6.2403 6.5840
-3.5161 -2.7273 -4.6252 -3.6013 -5.4042 -4.1302 3.5011 1.6965 9.8557 8.1426 -6.5169 -4.0267 -3.7287 -3.5707 4.4467 1.6491 -1.9387 -3.5470 1.3966 -3.8048 -3.9932 -3.8879 -2.7978 -2.6522 -6.0157 -4.0915 -1.7358 -2.5384 -2.4570 -9.7906 0.8185 -0.4900 -3.7028 -2.6399 -3.9588 -2.9342 1.9725 1.8034 -4.6407 -2.7548 -5.6420 -3.5864 -3.1211 -2.4760 10.4805 7.1930 -6.1115 -4.0852 -5.8279 -3.2091 3.8435 2.5020 -4.3711 -2.5332 -5.7182 -4.6305 -0.8734 -1.0643 8.2614 6.3047 -3.0286 -1.9885 6.5900 7.0502
-3.6682 -2.9076 -4.6824 -3.9031 -5.8958 -4.3604 3.7085 1.8974 10.5500 8.5844 -6.6211 -4.3567 -4.3673 -3.9123 4.9023 1.8722 -2.2131 -4.0154 1.3243 -4.3879 -4.3049 -4.2801 -3.1713 -2.9451 -6.1794 -4.2847 -1.8294 -2.5636 -2.6352 -10.1888 1.0744 -0.6787 -3.8741 -3.0203 -4.4717 -3.3173 2.0350 1.8099 -4.8366 -2.9535 -5.9320 -3.9710 -3.4161 -2.5883 11.1403 7.7244 -6.0097 -4.3359 -6.0325 -3.4097 4.1406 2.8693 -4.6650 -3.0458 -5.9170 -4.9201 -0.8566 -1.1196 9.0126 6.6863 -3.0627 -2.4197 6.9422 7.5359
-3.7345 -3.0832 -4.7830 -4.1861 -6.3515 -4.5595 3.9028 2.1000 11.2021 9.0206 -6.6760 -4.6057 -4.9363 -4.0812 5.3428 2.0938 -2.5353 -4.4959 1.2498 -5.1205 -4.6308 -4.7047 -3.5311 -3.2187 -6.2518 -4.4467 -1.9073 -2.5674 -2.8053 -10.4742 1.3093 -0.8419 -4.0667 -3.4157 -4.9818 -3.6983 2.0769 1.8074 -4.9415 -3.1627 -6.1994 -4.3341 -3.6882 -2.6696 11.7711 8.2486 -5.9611 -4.5632 -6.1911 -3.5842 4.4388 3.2500 -4.9095 -3.4635 -6.0978 -5.1526 -0.8741 -1.1046 9.7238 7.0819 -3.0798 -2.8307 7.2868 7.9808
-3.7185 -3.2502 -4.9328 -4.4710 -6.7629 -4.7407 4.0980 2.2996 11.8234 9.4257 -6.6822 -4.7938 -5.3953 -4.0604 5.7804 2.3125 -2.9059 -4.9969 1.1733 -5.9450 -4.9701 -5.1667 -3.8784 -3.4825 -6.2541 -4.5990 -1.9546 -2.5584 -2.9668 -10.6835 1.5637 -0.9648 -4.2827 -3.8250 -5.4850 -4.0877 2.1027 1.7886 -4.9569 -3.4034 -6.4378 -4.6802 -3.9219 -2.7304 12.3835 8.7496 -5.9577 -4.7788 -6.2950 -3.7393 4.7539 3.6314 -5.0880 -3.7643 -6.2466 -5.3396 -0.8763 -1.0294 10.3906 7.4839 -3.0504 -3.2249 7.6271 8.3661
